"","date","timedate","mono","TECH","grouptoday","natal","resident.group","mom","obs","tech.parse","switch","rav","fav","name","male","yob","dob","male2","TECH_i","mono_i","grouptoday_i","nonnatal","postmig","post_rf_fizz","post_mk_fizz","post_fl_fizz","post_fizz"
"89144",2005-04-25,(05-04-25 12:16:30),"TU","S","fl","aa","u","TT","JCO","S",0,"","","Toulouse",1,2001,"11/21/01",2,5,205,5,1,1,0,0,1,1
"89152",2005-04-25,(05-04-25 12:18:07),"TU","S","fl","aa","u","TT","JCO","S",0,"","","Toulouse",1,2001,"11/21/01",2,5,205,5,1,1,0,0,1,1
"41627",2005-04-25,(05-04-25 16:10:00),"JJ","OP","fl","aa","d","W_","SAH","OP",0,"","","Jester",0,1990,"5/6/90",1,3,95,5,0,0,0,0,1,1
"584",2005-04-25,(05-04-25 16:27:00),"AL","RO","ff","ff","rf","TA","SEP","RO",0,"","","Alamasy",1,1995,"5/15/95",2,4,3,4,0,0,1,0,0,1
"583",2005-04-25,(05-04-25 16:37:40),"AL","RO","ff","ff","rf","TA","SEP","RO",0,"","","Alamasy",1,1995,"5/15/95",2,4,3,4,0,0,1,0,0,1
"10697",2005-04-26,(05-04-26 06:09:50),"CD","S","ff","ff","ff","CM","SAH","S",0,"","","Camden",0,2002,"9/1/02",1,5,30,4,0,0,1,0,0,1
"40833",2005-04-26,(05-04-26 08:02:47),"JA","S","fl","aa","u","JJ","CMG","S",1,"","","Jade",1,2001,"6/25/01",2,5,94,5,1,1,0,0,1,1
"39151",2005-04-26,(05-04-26 08:18:14),"HE","S","fl","ff","fl","","CMG","S",0,"","","Heinrich",1,1992,"5/15/92",2,5,88,5,1,1,0,0,0,0
"54695",2005-04-26,(05-04-26 08:18:54),"MI","H","fl","aa","fl","JJ","CMG","OP,H",1,"","","Minstrel",0,1997,"5/24/97",1,1,127,5,0,0,0,0,1,1
"39152",2005-04-26,(05-04-26 08:19:02),"HE","S","fl","ff","fl","","CLC","S",1,"","","Heinrich",1,1992,"5/15/92",2,5,88,5,1,1,0,0,0,0
"54697",2005-04-26,(05-04-26 08:19:16),"MI","H","fl","aa","fl","JJ","CMG","S,H",0,"","","Minstrel",0,1997,"5/24/97",1,1,127,5,0,0,0,0,1,1
"39154",2005-04-26,(05-04-26 08:19:58),"HE","OP","fl","ff","fl","","CLC","OP",0,"","","Heinrich",1,1992,"5/15/92",2,3,88,5,1,1,0,0,0,0
"54696",2005-04-26,(05-04-26 08:20:21),"MI","S","fl","aa","fl","JJ","CMG","S",1,"","","Minstrel",0,1997,"5/24/97",1,5,127,5,0,0,0,0,1,1
"71521",2005-04-26,(05-04-26 08:20:31),"QJ","S","fl","u","fl","","CLC","S",0,"","","Quijote",1,1996,"5/15/96",2,5,165,5,1,1,0,0,0,0
"71522",2005-04-26,(05-04-26 08:20:46),"QJ","S","fl","u","fl","","CLC","S",0,"","","Quijote",1,1996,"5/15/96",2,5,165,5,1,1,0,0,0,0
"40848",2005-04-26,(05-04-26 08:20:56),"JA","W","fl","aa","u","JJ","CMG","S,H,W",0,"","","Jade",1,2001,"6/25/01",2,6,94,5,1,1,0,0,1,1
"52464",2005-04-26,(05-04-26 08:21:42),"ME","H","fl","aa","fl","JJ","CMG","LS,H",0,"","","Mead ",0,1999,"9/1/99",1,1,124,5,0,0,0,0,1,1
"52467",2005-04-26,(05-04-26 08:22:12),"ME","H","fl","aa","fl","JJ","CMG","LS,H",0,"","","Mead ",0,1999,"9/1/99",1,1,124,5,0,0,0,0,1,1
"71523",2005-04-26,(05-04-26 08:22:25),"QJ","OP","fl","u","fl","","CLC","S,OP",0,"","","Quijote",1,1996,"5/15/96",2,3,165,5,1,1,0,0,0,0
"52465",2005-04-26,(05-04-26 08:22:38),"ME","LS","fl","aa","fl","JJ","CMG","LS",1,"","","Mead ",0,1999,"9/1/99",1,2,124,5,0,0,0,0,1,1
"40836",2005-04-26,(05-04-26 08:22:42),"JA","S","fl","aa","u","JJ","CLC","S",1,"HE","HE","Jade",1,2001,"6/25/01",2,5,94,5,1,1,0,0,1,1
"52466",2005-04-26,(05-04-26 08:23:26),"ME","LS","fl","aa","fl","JJ","CMG","LS",0,"LT","","Mead ",0,1999,"9/1/99",1,2,124,5,0,0,0,0,1,1
"39153",2005-04-26,(05-04-26 08:24:08),"HE","H","fl","ff","fl","","CLC","S,H",0,"","","Heinrich",1,1992,"5/15/92",2,1,88,5,1,1,0,0,0,0
"40838",2005-04-26,(05-04-26 08:25:09),"JA","S","fl","aa","u","JJ","CMG","S",1,"","","Jade",1,2001,"6/25/01",2,5,94,5,1,1,0,0,1,1
"71520",2005-04-26,(05-04-26 08:25:31),"QJ","S","fl","u","fl","","CLC","S",0,"","","Quijote",1,1996,"5/15/96",2,5,165,5,1,1,0,0,0,0
"71519",2005-04-26,(05-04-26 08:25:55),"QJ","S","fl","u","fl","","CLC","S",0,"","","Quijote",1,1996,"5/15/96",2,5,165,5,1,1,0,0,0,0
"40844",2005-04-26,(05-04-26 08:26:27),"JA","H","fl","aa","u","JJ","CMG","S,H",1,"","ME,MI","Jade",1,2001,"6/25/01",2,1,94,5,1,1,0,0,1,1
"40835",2005-04-26,(05-04-26 08:26:54),"JA","S","fl","aa","u","JJ","CMG","S",1,"","","Jade",1,2001,"6/25/01",2,5,94,5,1,1,0,0,1,1
"89156",2005-04-26,(05-04-26 08:29:38),"TU","S","fl","aa","u","TT","CMG","S",1,"ME","","Toulouse",1,2001,"11/21/01",2,5,205,5,1,1,0,0,1,1
"89155",2005-04-26,(05-04-26 08:31:19),"TU","S","fl","aa","u","TT","CMG","S",0,"","","Toulouse",1,2001,"11/21/01",2,5,205,5,1,1,0,0,1,1
"89154",2005-04-26,(05-04-26 08:32:29),"TU","S","fl","aa","u","TT","CMG","S",1,"","","Toulouse",1,2001,"11/21/01",2,5,205,5,1,1,0,0,1,1
"89159",2005-04-26,(05-04-26 08:33:29),"TU","S","fl","aa","u","TT","CMG","S",0,"JJ,MI","","Toulouse",1,2001,"11/21/01",2,5,205,5,1,1,0,0,1,1
"40834",2005-04-26,(05-04-26 08:55:25),"JA","S","fl","aa","u","JJ","CLC","S",1,"","","Jade",1,2001,"6/25/01",2,5,94,5,1,1,0,0,1,1
"6404",2005-04-26,(05-04-26 09:07:55),"BL","S","fl","u","d","","CMG","S",0,"","","Baloo",1,1995,"5/15/95",2,5,20,5,1,1,0,0,0,0
"6402",2005-04-26,(05-04-26 09:08:08),"BL","S","fl","u","d","","CMG","S",0,"","","Baloo",1,1995,"5/15/95",2,5,20,5,1,1,0,0,0,0
"6401",2005-04-26,(05-04-26 09:08:42),"BL","S","fl","u","d","","CMG","S",0,"","","Baloo",1,1995,"5/15/95",2,5,20,5,1,1,0,0,0,0
"6400",2005-04-26,(05-04-26 09:09:02),"BL","S","fl","u","d","","CMG","S",0,"","","Baloo",1,1995,"5/15/95",2,5,20,5,1,1,0,0,0,0
"6403",2005-04-26,(05-04-26 09:10:07),"BL","S","fl","u","d","","CMG","S",0,"","","Baloo",1,1995,"5/15/95",2,5,20,5,1,1,0,0,0,0
"61939",2005-04-26,(05-04-26 10:21:41),"NP","H","fl","u","fl","","CLC","S,H",1,"","","Napoleon",1,1992,"5/15/92",2,1,145,5,1,1,0,0,0,0
"61940",2005-04-26,(05-04-26 10:22:28),"NP","S","fl","u","fl","","CLC","S",1,"","","Napoleon",1,1992,"5/15/92",2,5,145,5,1,1,0,0,0,0
"28907",2005-04-26,(05-04-26 10:47:01),"EE","OP","fl","aa","d","TT","CMG","OP",0,"EI","","Eldritch",0,1992,"4/8/92",1,3,63,5,0,0,0,0,1,1
"81445",2005-04-26,(05-04-26 11:03:08),"SM","S","ff","ff","d","MF","SAH","S",0,"","","Simba",1,1998,"5/15/98",2,5,185,4,0,0,1,0,0,1
"40843",2005-04-26,(05-04-26 11:11:00),"JA","S","fl","aa","u","JJ","CMG","S",0,"","","Jade",1,2001,"6/25/01",2,5,94,5,1,1,0,0,1,1
"40845",2005-04-26,(05-04-26 12:49:47),"JA","S","fl","aa","u","JJ","CMG","S",0,"","","Jade",1,2001,"6/25/01",2,5,94,5,1,1,0,0,1,1
"40837",2005-04-26,(05-04-26 12:49:49),"JA","S","fl","aa","u","JJ","CMG","S",0,"","","Jade",1,2001,"6/25/01",2,5,94,5,1,1,0,0,1,1
"40841",2005-04-26,(05-04-26 12:50:25),"JA","S","fl","aa","u","JJ","CMG","S",0,"","","Jade",1,2001,"6/25/01",2,5,94,5,1,1,0,0,1,1
"40847",2005-04-26,(05-04-26 12:50:39),"JA","S","fl","aa","u","JJ","CMG","S",0,"","","Jade",1,2001,"6/25/01",2,5,94,5,1,1,0,0,1,1
"40846",2005-04-26,(05-04-26 12:50:55),"JA","S","fl","aa","u","JJ","CMG","S",0,"","","Jade",1,2001,"6/25/01",2,5,94,5,1,1,0,0,1,1
"40840",2005-04-26,(05-04-26 12:51:06),"JA","S","fl","aa","u","JJ","CMG","S,P",0,"","","Jade",1,2001,"6/25/01",2,5,94,5,1,1,0,0,1,1
"40839",2005-04-26,(05-04-26 12:51:29),"JA","S","fl","aa","u","JJ","CMG","S",0,"","","Jade",1,2001,"6/25/01",2,5,94,5,1,1,0,0,1,1
"40842",2005-04-26,(05-04-26 12:52:12),"JA","S","fl","aa","u","JJ","CMG","S",0,"","","Jade",1,2001,"6/25/01",2,5,94,5,1,1,0,0,1,1
"89160",2005-04-26,(05-04-26 12:54:50),"TU","S","fl","aa","u","TT","CLC","S",0,"","","Toulouse",1,2001,"11/21/01",2,5,205,5,1,1,0,0,1,1
"89157",2005-04-26,(05-04-26 12:56:42),"TU","S","fl","aa","u","TT","CLC","S",0,"","","Toulouse",1,2001,"11/21/01",2,5,205,5,1,1,0,0,1,1
"89158",2005-04-26,(05-04-26 12:56:48),"TU","S","fl","aa","u","TT","CLC","S",0,"","","Toulouse",1,2001,"11/21/01",2,5,205,5,1,1,0,0,1,1
"49059",2005-04-26,(05-04-26 14:57:31),"LT","W","fl","fl","fl","MI","CMG","W,G",0,"","","Lute",1,2004,"5/8/04",2,6,117,5,0,0,0,0,0,0
"33352",2005-04-26,(05-04-26 15:06:13),"FZ","S","ff","u","d","","SAH","S",0,"","","Fonz",1,1979,"5/15/79",2,5,74,4,1,1,0,0,0,0
"15955",2005-04-26,(05-04-26 15:07:00),"CP","S","ff","ff","d","CB","SAH","S",1,"","","Capulet",0,2001,"5/15/01",1,5,39,4,0,0,1,0,0,1
"33351",2005-04-26,(05-04-26 15:08:48),"FZ","S","ff","u","d","","SAH","S",0,"","","Fonz",1,1979,"5/15/79",2,5,74,4,1,1,0,0,0,0
"81443",2005-04-26,(05-04-26 15:09:20),"SM","S","ff","ff","d","MF","SAH","S",1,"","","Simba",1,1998,"5/15/98",2,5,185,4,0,0,1,0,0,1
"15954",2005-04-26,(05-04-26 15:10:00),"CP","S","ff","ff","d","CB","SAH","S",1,"","","Capulet",0,2001,"5/15/01",1,5,39,4,0,0,1,0,0,1
"85310",2005-04-26,(05-04-26 15:22:06),"TA","H","ff","ff","ff","","SAH","S,H",0,"","","Tamora",0,1975,"5/15/75",1,1,194,4,0,0,1,0,0,1
"77456",2005-04-26,(05-04-26 15:25:02),"RX","H","ff","ff","d","","SAH","S,OP,H",1,"","","Rumor",0,1974,"5/15/74",1,1,177,4,0,0,1,0,0,1
"8061",2005-04-26,(05-04-26 15:26:13),"BV","OP","ff","ff","ff","TA","SAH","OP",0,"","","Brava",0,1998,"5/15/98",1,3,24,4,0,0,1,0,0,1
"33350",2005-04-26,(05-04-26 15:26:13),"FZ","OP","ff","u","d","","HG","OP",0,"","SM","Fonz",1,1979,"5/15/79",2,3,74,4,1,1,0,0,0,0
"81444",2005-04-26,(05-04-26 15:26:26),"SM","H","ff","ff","d","MF","HG","S,H",1,"","FZ","Simba",1,1998,"5/15/98",2,1,185,4,0,0,1,0,0,1
"81446",2005-04-26,(05-04-26 15:26:46),"SM","H","ff","ff","d","MF","HG","S,H",0,"","","Simba",1,1998,"5/15/98",2,1,185,4,0,0,1,0,0,1
"8062",2005-04-26,(05-04-26 15:29:09),"BV","OP","ff","ff","ff","TA","SAH","OP,S",0,"","","Brava",0,1998,"5/15/98",1,3,24,4,0,0,1,0,0,1
"81442",2005-04-26,(05-04-26 15:29:25),"SM","H","ff","ff","d","MF","HG","S,OP,H",0,"","","Simba",1,1998,"5/15/98",2,1,185,4,0,0,1,0,0,1
"81447",2005-04-26,(05-04-26 15:30:09),"SM","RO","ff","ff","d","MF","SAH","OP,RO",0,"","","Simba",1,1998,"5/15/98",2,4,185,4,0,0,1,0,0,1
"85308",2005-04-26,(05-04-26 15:37:02),"TA","S","ff","ff","ff","","SAH","S",1,"TH","","Tamora",0,1975,"5/15/75",1,5,194,4,0,0,1,0,0,1
"86849",2005-04-26,(05-04-26 15:38:46),"TH","LS","ff","ff","ff","TA","SAH","S,LS",0,"","","Thor",0,2003,"7/12/03",1,2,197,4,0,0,1,0,0,1
"85305",2005-04-26,(05-04-26 15:39:10),"TA","S","ff","ff","ff","","SAH","S",0,"","","Tamora",0,1975,"5/15/75",1,5,194,4,0,0,1,0,0,1
"85311",2005-04-26,(05-04-26 15:40:16),"TA","S","ff","ff","ff","","SAH","S",0,"","","Tamora",0,1975,"5/15/75",1,5,194,4,0,0,1,0,0,1
"85307",2005-04-26,(05-04-26 15:40:36),"TA","LS","ff","ff","ff","","SAH","LS",0,"","","Tamora",0,1975,"5/15/75",1,2,194,4,0,0,1,0,0,1
"85309",2005-04-26,(05-04-26 15:43:30),"TA","S","ff","ff","ff","","SAH","S",0,"","","Tamora",0,1975,"5/15/75",1,5,194,4,0,0,1,0,0,1
"23747",2005-04-26,(05-04-26 15:44:46),"DN","OP","ff","ff","ff","TA","SAH","OP",0,"","","Dauphin",0,1987,"5/15/87",1,3,54,4,0,0,1,0,0,1
"84530",2005-04-26,(05-04-26 15:46:00),"SY","S","ff","ff","rf","SD","SAH","S,G,S",0,"","","Shylock",0,2002,"9/15/02",1,5,193,4,0,0,1,0,0,1
"85306",2005-04-26,(05-04-26 15:47:37),"TA","OP","ff","ff","ff","","SAH","OP",0,"","","Tamora",0,1975,"5/15/75",1,3,194,4,0,0,1,0,0,1
"23748",2005-04-26,(05-04-26 15:50:00),"DN","OP","ff","ff","ff","TA","SAH","S,OP",0,"","","Dauphin",0,1987,"5/15/87",1,3,54,4,0,0,1,0,0,1
"24440",2005-04-26,(05-04-26 15:51:25),"DR","S","ff","ff","ff","DN","SAH","S",0,"","","Dreidel",0,2003,"6/21/03",1,5,55,4,0,0,1,0,0,1
"24439",2005-04-26,(05-04-26 15:52:09),"DR","S","ff","ff","ff","DN","SAH","S",1,"","","Dreidel",0,2003,"6/21/03",1,5,55,4,0,0,1,0,0,1
"84529",2005-04-26,(05-04-26 15:55:29),"SY","OP","ff","ff","rf","SD","SAH","OP,S",0,"","","Shylock",0,2002,"9/15/02",1,3,193,4,0,0,1,0,0,1
"70142",2005-04-26,(05-04-26 15:57:24),"PW","S","ff","ff","cu","SD","SAH","S",0,"","","Power",1,1993,"5/15/93",2,5,162,4,0,0,1,0,0,1
"50157",2005-04-27,(05-04-27 17:58:31),"LX","S","ff","ff","rf","DN","DKE","S",0,"","","Lorax",1,1999,"5/15/99",2,5,119,4,0,0,1,0,0,1
"72880",2005-04-28,(05-04-28 09:39:59),"RF","S","ff","ff","rf","AM","SAH","S",0,"","","Rafiki",0,1980,"5/15/80",1,5,168,4,0,0,1,0,0,1
"53239",2005-04-28,(05-04-28 10:53:10),"MF","S","ff","ff","rf","RF","JCO","S",0,"","","Miffin",0,1992,"5/15/92",1,5,125,4,0,0,1,0,0,1
"53237",2005-04-28,(05-04-28 10:53:53),"MF","S","ff","ff","rf","RF","JCO","S",0,"","","Miffin",0,1992,"5/15/92",1,5,125,4,0,0,1,0,0,1
"53234",2005-04-28,(05-04-28 10:54:16),"MF","S","ff","ff","rf","RF","JCO","S",0,"","","Miffin",0,1992,"5/15/92",1,5,125,4,0,0,1,0,0,1
"53238",2005-04-28,(05-04-28 10:54:47),"MF","S","ff","ff","rf","RF","JCO","S",0,"","","Miffin",0,1992,"5/15/92",1,5,125,4,0,0,1,0,0,1
"53236",2005-04-28,(05-04-28 10:55:37),"MF","S","ff","ff","rf","RF","JCO","S",0,"","","Miffin",0,1992,"5/15/92",1,5,125,4,0,0,1,0,0,1
"53232",2005-04-28,(05-04-28 10:55:52),"MF","OP","ff","ff","rf","RF","JCO","S,OP",0,"","","Miffin",0,1992,"5/15/92",1,3,125,4,0,0,1,0,0,1
"53233",2005-04-28,(05-04-28 10:56:27),"MF","S","ff","ff","rf","RF","JCO","S",0,"","","Miffin",0,1992,"5/15/92",1,5,125,4,0,0,1,0,0,1
"81449",2005-04-28,(05-04-28 10:56:54),"SM","S","ff","ff","d","MF","JCO","S",0,"","","Simba",1,1998,"5/15/98",2,5,185,4,0,0,1,0,0,1
"53235",2005-04-28,(05-04-28 10:57:43),"MF","S","ff","ff","rf","RF","JCO","S",0,"KT","","Miffin",0,1992,"5/15/92",1,5,125,4,0,0,1,0,0,1
"588",2005-04-28,(05-04-28 10:58:35),"AL","S","ff","ff","rf","TA","JCO","S",0,"","","Alamasy",1,1995,"5/15/95",2,5,3,4,0,0,1,0,0,1
"589",2005-04-28,(05-04-28 10:59:12),"AL","S","ff","ff","rf","TA","JCO","S",0,"","","Alamasy",1,1995,"5/15/95",2,5,3,4,0,0,1,0,0,1
"587",2005-04-28,(05-04-28 10:59:30),"AL","S","ff","ff","rf","TA","JCO","S",0,"","","Alamasy",1,1995,"5/15/95",2,5,3,4,0,0,1,0,0,1
"72881",2005-04-28,(05-04-28 10:59:46),"RF","S","ff","ff","rf","AM","JCO","S",0,"","","Rafiki",0,1980,"5/15/80",1,5,168,4,0,0,1,0,0,1
"72882",2005-04-28,(05-04-28 10:59:57),"RF","LS","ff","ff","rf","AM","JCO","S,LS",0,"","","Rafiki",0,1980,"5/15/80",1,2,168,4,0,0,1,0,0,1
"72884",2005-04-28,(05-04-28 11:00:30),"RF","LS","ff","ff","rf","AM","JCO","S,LS",0,"","","Rafiki",0,1980,"5/15/80",1,2,168,4,0,0,1,0,0,1
"72879",2005-04-28,(05-04-28 11:00:58),"RF","LS","ff","ff","rf","AM","JCO","S,LS",0,"","","Rafiki",0,1980,"5/15/80",1,2,168,4,0,0,1,0,0,1
"72878",2005-04-28,(05-04-28 11:01:27),"RF","LS","ff","ff","rf","AM","JCO","S,LS",0,"","","Rafiki",0,1980,"5/15/80",1,2,168,4,0,0,1,0,0,1
"72883",2005-04-28,(05-04-28 11:01:46),"RF","S","ff","ff","rf","AM","JCO","S",0,"","","Rafiki",0,1980,"5/15/80",1,5,168,4,0,0,1,0,0,1
"221",2005-04-28,(05-04-28 11:02:29),"AH","S","ff","ff","d","AM","JCO","S",0,"","","Ash",1,2004,"5/16/04",2,5,2,4,0,0,1,0,0,1
"76678",2005-05-04,(05-05-04 13:46:00),"RU","LS","rr","rr","bd","RY","SEP","LS",0,"","","Ruckus",1,2001,"11/30/01",2,2,176,10,0,0,0,1,0,1
"57080",2005-05-04,(05-05-04 14:13:00),"MO","W","rr","rr","rr","KK","SEP","W",0,"","","Moth",1,1992,"5/15/92",2,6,132,10,0,0,0,1,0,1
"53914",2005-05-04,(05-05-04 14:14:00),"MH","W","rr","rr","rr","MA","SEP","W",0,"","","Mooch",0,1999,"8/15/99",1,6,126,10,0,0,0,1,0,1
"53915",2005-05-04,(05-05-04 14:15:00),"MH","W","rr","rr","rr","MA","SEP","W",0,"","","Mooch",0,1999,"8/15/99",1,6,126,10,0,0,0,1,0,1
"22440",2005-05-04,(05-05-04 14:16:00),"DK","LS","rr","rr","lb","DI","SEP","LS",0,"","","Dashiki",1,2003,"5/22/03",2,2,51,10,0,0,0,1,0,1
"69268",2005-05-04,(05-05-04 14:18:48),"PP","S","rr","u","d","","SEP","S",0,"","","Pablo",1,1978,"5/15/78",2,5,161,10,1,1,0,0,0,0
"35603",2005-05-04,(05-05-04 14:19:00),"GM","S","rr","rr","lb","CU","SEP","S",0,"","","Gizmo",1,1995,"9/1/95",2,5,80,10,0,0,0,1,0,1
"35602",2005-05-04,(05-05-04 14:20:00),"GM","RO","rr","rr","lb","CU","SEP","RO",0,"","","Gizmo",1,1995,"9/1/95",2,4,80,10,0,0,0,1,0,1
"51713",2005-05-04,(05-05-04 14:21:00),"MB","H","rr","rr","rr","MA","SEP","S,H",0,"","","Mombassa",0,2001,"8/2/01",1,1,122,10,0,0,0,1,0,1
"69273",2005-05-04,(05-05-04 14:28:00),"PP","S","rr","u","d","","SEP","S",0,"","","Pablo",1,1978,"5/15/78",2,5,161,10,1,1,0,0,0,0
"80707",2005-05-04,(05-05-04 14:29:00),"SK","S","rr","rr","lb","CU","SEP","S",0,"","","Skippy",1,1998,"8/1/98",2,5,184,10,0,0,0,1,0,1
"69269",2005-05-04,(05-05-04 14:30:00),"PP","S","rr","u","d","","SEP","S",0,"","","Pablo",1,1978,"5/15/78",2,5,161,10,1,1,0,0,0,0
"69271",2005-05-04,(05-05-04 14:31:00),"PP","S","rr","u","d","","SEP","S",0,"","","Pablo",1,1978,"5/15/78",2,5,161,10,1,1,0,0,0,0
"37538",2005-05-04,(05-05-04 14:32:00),"HA","LS","rr","rr","lb","CC","SEP","LS",0,"","","Hada",1,1999,"4/21/99",2,2,85,10,0,0,0,1,0,1
"69270",2005-05-04,(05-05-04 14:32:30),"PP","S","rr","u","d","","SEP","S",0,"","HA","Pablo",1,1978,"5/15/78",2,5,161,10,1,1,0,0,0,0
"35604",2005-05-04,(05-05-04 14:33:00),"GM","RO","rr","rr","lb","CU","SEP","RO",0,"","","Gizmo",1,1995,"9/1/95",2,4,80,10,0,0,0,1,0,1
"35605",2005-05-04,(05-05-04 14:34:00),"GM","RO","rr","rr","lb","CU","SEP","RO",0,"","","Gizmo",1,1995,"9/1/95",2,4,80,10,0,0,0,1,0,1
"37536",2005-05-04,(05-05-04 14:34:00),"HA","W","rr","rr","lb","CC","SEP","W",0,"","","Hada",1,1999,"4/21/99",2,6,85,10,0,0,0,1,0,1
"37537",2005-05-04,(05-05-04 14:35:00),"HA","W","rr","rr","lb","CC","SEP","W",0,"","","Hada",1,1999,"4/21/99",2,6,85,10,0,0,0,1,0,1
"69272",2005-05-04,(05-05-04 14:35:00),"PP","S","rr","u","d","","SEP","S",0,"","","Pablo",1,1978,"5/15/78",2,5,161,10,1,1,0,0,0,0
"37539",2005-05-04,(05-05-04 14:36:00),"HA","W","rr","rr","lb","CC","SEP","W",0,"","","Hada",1,1999,"4/21/99",2,6,85,10,0,0,0,1,0,1
"4606",2005-05-04,(05-05-04 14:37:00),"BD","W","rr","rr","bd","DI","SEP","W",0,"","","Badoodie",1,1999,"9/1/99",2,6,14,10,0,0,0,1,0,1
"4605",2005-05-04,(05-05-04 14:38:00),"BD","W","rr","rr","bd","DI","SEP","W",0,"","","Badoodie",1,1999,"9/1/99",2,6,14,10,0,0,0,1,0,1
"82880",2005-05-04,(05-05-04 14:39:00),"SR","LS","rr","rr","lb","SC","SEP","LS",0,"","","Scrappy",1,2003,"5/29/03",2,2,189,10,0,0,0,1,0,1
"4189",2005-05-04,(05-05-04 14:40:00),"BB","W","rr","rr","u","RY","SEP","S,W",0,"","","Barbell",1,1995,"9/1/95",2,6,13,10,0,0,0,1,0,1
"4604",2005-05-04,(05-05-04 14:40:00),"BD","W","rr","rr","bd","DI","SEP","LS,RO,W",0,"","GT","Badoodie",1,1999,"9/1/99",2,6,14,10,0,0,0,1,0,1
"53913",2005-05-04,(05-05-04 14:40:00),"MH","W","rr","rr","rr","MA","SEP","W",0,"","","Mooch",0,1999,"8/15/99",1,6,126,10,0,0,0,1,0,1
"98586",2005-05-04,(05-05-04 15:50:48),"YA","S","aa","aa","rr","OP","JCO","S",0,"","","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"98588",2005-05-04,(05-05-04 15:51:33),"YA","S","aa","aa","rr","OP","JCO","S",0,"","","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"98591",2005-05-04,(05-05-04 15:51:40),"YA","LS","aa","aa","rr","OP","JCO","S,LS",0,"","","Yasuni",1,2001,"2/17/01",2,2,225,1,0,0,0,0,1,1
"98592",2005-05-04,(05-05-04 15:52:07),"YA","S","aa","aa","rr","OP","JCO","S",0,"","","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"98587",2005-05-04,(05-05-04 15:52:20),"YA","S","aa","aa","rr","OP","JCO","S",0,"","","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"98584",2005-05-04,(05-05-04 15:52:27),"YA","S","aa","aa","rr","OP","JCO","S",0,"","","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"13659",2005-05-04,(05-05-04 16:06:50),"CK","LS","aa","aa","d","VV","JCO","S,LS",0,"","","Cookie",0,1999,"5/26/99",1,2,35,1,0,0,0,0,1,1
"13654",2005-05-04,(05-05-04 16:07:16),"CK","S","aa","aa","d","VV","JCO","S",0,"","","Cookie",0,1999,"5/26/99",1,5,35,1,0,0,0,0,1,1
"13658",2005-05-04,(05-05-04 16:07:24),"CK","OP","aa","aa","d","VV","JCO","S,OP",0,"","","Cookie",0,1999,"5/26/99",1,3,35,1,0,0,0,0,1,1
"13655",2005-05-04,(05-05-04 16:07:28),"CK","S","aa","aa","d","VV","JCO","S",0,"","","Cookie",0,1999,"5/26/99",1,5,35,1,0,0,0,0,1,1
"13656",2005-05-04,(05-05-04 16:08:05),"CK","H","aa","aa","d","VV","JCO","S,H",0,"","","Cookie",0,1999,"5/26/99",1,1,35,1,0,0,0,0,1,1
"13653",2005-05-04,(05-05-04 16:08:49),"CK","S","aa","aa","d","VV","JCO","S",0,"","","Cookie",0,1999,"5/26/99",1,5,35,1,0,0,0,0,1,1
"13657",2005-05-04,(05-05-04 16:08:54),"CK","S","aa","aa","d","VV","JCO","S",0,"","","Cookie",0,1999,"5/26/99",1,5,35,1,0,0,0,0,1,1
"64365",2005-05-04,(05-05-04 16:09:12),"OP","S","aa","aa","aa","NN","JCO","S",0,"CK","","Opie",0,1993,"8/1/93",1,5,150,1,0,0,0,0,1,1
"64366",2005-05-04,(05-05-04 16:09:27),"OP","S","aa","aa","aa","NN","JCO","S",0,"","","Opie",0,1993,"8/1/93",1,5,150,1,0,0,0,0,1,1
"64368",2005-05-04,(05-05-04 16:09:48),"OP","S","aa","aa","aa","NN","JCO","S",0,"","","Opie",0,1993,"8/1/93",1,5,150,1,0,0,0,0,1,1
"64372",2005-05-04,(05-05-04 16:10:11),"OP","S","aa","aa","aa","NN","JCO","S",0,"","","Opie",0,1993,"8/1/93",1,5,150,1,0,0,0,0,1,1
"64369",2005-05-04,(05-05-04 16:10:16),"OP","S","aa","aa","aa","NN","JCO","S",0,"","CK,FY","Opie",0,1993,"8/1/93",1,5,150,1,0,0,0,0,1,1
"64371",2005-05-04,(05-05-04 16:10:31),"OP","LS","aa","aa","aa","NN","JCO","S,LS",0,"","CK,FY","Opie",0,1993,"8/1/93",1,2,150,1,0,0,0,0,1,1
"64364",2005-05-04,(05-05-04 16:10:38),"OP","LS","aa","aa","aa","NN","JCO","S,LS",0,"","CK,FY","Opie",0,1993,"8/1/93",1,2,150,1,0,0,0,0,1,1
"64370",2005-05-04,(05-05-04 16:11:11),"OP","S","aa","aa","aa","NN","JCO","S",0,"","","Opie",0,1993,"8/1/93",1,5,150,1,0,0,0,0,1,1
"64373",2005-05-04,(05-05-04 16:11:15),"OP","S","aa","aa","aa","NN","JCO","S",0,"","TO","Opie",0,1993,"8/1/93",1,5,150,1,0,0,0,0,1,1
